Gini Index,Vacant Housing,Percent Unemployed,Median Family Income,Income Quartile,HighIncome
0.4279,18711,6.45826704264914,67741,4,1
0.4004,3341,7.664422578974625,43952,1,0
0.3952,2145,7.073153851477611,60875,3,1
0.4768,1834,6.785505172077288,51683,2,0
0.4691,1190,8.587952859013532,45191,1,0
0.5028,498,7.8509119746233145,47532,1,0
0.4468,872,6.948568713623946,58750,3,1
0.4046,741,9.77803291236127,54819,2,0
0.4566,833,4.22129294755877,85775,4,1
0.5229,5557,17.025369724660333,39894,1,0
0.4516,6665,9.227985524728588,50728,2,0
0.4011,6863,8.923650894353594,69638,4,1
0.4272,6359,8.801487575364849,63929,3,1
0.5215,3663,5.93678577401193,42942,1,0
0.378,1065,16.31836371720765,54784,2,0
0.4553,4091,10.16070696148253,50063,2,0
0.4801,3333,10.545454545454545,50874,2,0
0.4354,2092,4.277381723914452,30472,1,0
0.4733,2036,12.47438296355698,47500,1,0
0.4713,1669,10.7042583060365,46630,1,0
0.448,1321,10.44956493715759,53281,2,0
0.4994,1024,8.304369414101291,50715,2,0
0.4298,790,10.009671179883945,62516,3,1
0.4868,1434,8.486352357320099,42458,1,0
0.4651,1964,5.072283150548355,46552,1,0
0.456,4501,6.987999734800769,51320,2,0
0.4267,19848,6.845995740405515,69234,4,1
0.4166,951,12.024010504595761,53968,2,0
0.4241,3445,7.651634240450769,57670,3,1
0.4132,4357,9.03971547125074,65012,3,1
0.4447,1197,5.264063306382247,41537,1,0
0.4995,2470,10.310509554140127,30913,1,0
0.5821,522,14.409810935104753,33325,1,0
0.4854,3663,10.73600145203739,52124,2,0
0.52,12909,11.320146047480094,50125,2,0
0.4421,1091,14.450379533314592,44250,1,0
0.4888,288,12.962962962962962,47760,1,0
0.5077,1201,6.5821658883700245,49524,1,0
0.4639,677,7.849462365591398,48523,1,0
0.4655,2204,7.9197707736389695,46798,1,0
0.381,2037,5.990149210488194,70705,4,1
0.4564,1228,13.038461538461538,51288,2,0
0.4686,1642,11.547644888213588,37836,1,0
0.4624,1119,18.53233830845771,34688,1,0
0.4371,1082,8.767657087189479,45140,1,0
0.4802,558,13.89227394589325,44600,1,0
0.4125,4453,12.997547632522167,46500,1,0
0.4596,907,16.63250997734872,37776,1,0
0.5005,1473,8.744186046511627,43538,1,0
0.5231,1303,7.7433628318584065,41153,1,0
0.4856,2054,8.730636597514916,48096,1,0
0.4659,16082,4.924524470317471,73885,4,1
0.4341,622,4.6227544910179645,59375,3,1
0.4113,648,1.255748142907676,62007,3,1
0.4156,483,3.6807278742762612,52167,2,0
0.3926,671,3.3627342888643876,61058,3,1
0.4937,312,15.31654186521443,47850,1,0
0.4075,397,1.4583903017044937,83520,4,1
0.3971,391,2.2575976845151953,63591,3,1
0.4268,1545,4.261232051875869,58743,3,1
0.4816,479,2.3109243697478994,70000,4,1
0.4133,414,3.5115722266560256,54563,2,0
0.433,626,6.513713080168776,74519,4,1
0.4341,93,1.8229166666666667,72917,4,1
0.4099,439,6.817766404679218,56626,2,0
0.4661,537,1.7636138613861385,57361,2,0
0.4578,246,1.542168674698795,62196,3,1
0.3924,390,2.7665526888405347,61165,3,1
0.4845,806,2.2573363431151243,58619,3,1
0.4401,331,3.3813400125234816,59464,3,1
0.4137,332,2.063983488132095,71190,4,1
0.437,600,3.2426778242677825,52460,2,0
0.4312,1439,3.9587332053742803,59706,3,1
0.3767,169,0.33557046979865773,68542,4,1
0.4199,203,1.8691588785046727,69917,4,1
0.4006,1389,2.94355927626249,76779,4,1
0.4531,1783,5.268687293165939,55346,2,0
0.4026,168,0.6993006993006993,51645,2,0
0.42,379,5.445544554455446,51161,2,0
0.4263,1667,3.1011969532100108,64254,3,1
0.4035,275,3.9811419591409116,66121,3,1
0.4308,235,0.0,57250,2,0
0.4042,633,2.789490755757379,62091,3,1
0.4044,1566,3.4800713860797146,78715,4,1
0.4091,427,2.5418474891506513,60548,3,1
0.4063,390,3.3652259980204553,63844,3,1
0.4514,287,3.662597114317425,61875,3,1
0.4037,113,4.885057471264368,52000,2,0
0.4003,275,1.59798149705635,57670,3,1
0.4273,1555,5.2940291773198975,58069,3,1
0.4542,86,1.7208413001912046,59875,3,1
0.4048,610,3.823911247492034,66299,3,1
0.438,703,5.030800821355236,59018,3,1
0.4346,560,1.820518312272435,68563,4,1
0.4379,547,1.8658280922431867,57331,2,0
0.4281,282,3.2679738562091507,59907,3,1
0.4138,485,2.363984008343473,75557,4,1
0.4283,1365,4.702048417132216,58511,3,1
0.3791,291,2.9629629629629632,54015,2,0
0.415,45,0.0,65769,3,1
0.4602,270,3.2395114179500797,63750,3,1
0.4321,303,3.2585305871503225,67007,4,1
0.4412,382,1.8431204457779682,61115,3,1
0.4209,1192,11.717308999126299,52604,2,0
0.4594,3882,7.482869719108772,68665,4,1
0.4213,387,3.548680618744313,49922,1,0
0.4081,380,3.755364806866953,106597,4,1
0.3738,1049,7.746400267887041,74273,4,1
0.4201,1286,7.917428795401098,68158,4,1
0.3774,2807,4.896851248642779,82209,4,1
0.5034,80998,6.678666654421781,57561,2,0
0.4999,183,15.151515151515152,59554,3,1
0.4494,1509,4.048042704626335,58574,3,1
0.4125,5198,6.337091798744815,66510,3,1
0.4538,1922,6.0189165950128976,54900,2,0
0.4642,482,4.75266731328807,58257,3,1
0.4079,671,5.389980976537729,53664,2,0
0.4747,10556,5.567679961507397,56564,2,0
0.4774,857,1.9498607242339834,57865,3,1
0.4325,1003,3.911735205616851,62643,3,1
0.5508,3491,4.959022086400889,43239,1,0
0.4123,636,4.776422764227642,62566,3,1
0.4697,766,18.397469688982603,42328,1,0
0.4752,16623,5.423492008049504,82606,4,1
0.5301,894,12.837393021724818,40625,1,0
0.4912,7073,5.934846728672528,42609,1,0
0.3773,226,1.6042780748663104,79766,4,1
0.4838,701,4.7979063681302705,45566,1,0
0.459,2329,10.52463416192728,51809,2,0
0.4381,1779,6.479886513324552,69052,4,1
0.4471,792,9.499451954694921,44306,1,0
0.4835,530,6.824435883324161,53239,2,0
0.5176,1644,11.508282476024412,40152,1,0
0.4623,1483,6.0889929742388755,68548,4,1
0.4384,4956,10.44754947159373,60507,3,1
0.4906,13364,7.330464197793245,56016,2,0
0.4398,659,14.411119239209949,40625,1,0
0.4815,183,5.505761843790013,65938,3,1
0.4519,1285,4.680290046143705,50614,2,0
0.4335,241,5.76036866359447,69844,4,1
0.45,1176,4.156610351300617,46250,1,0
0.472,1028,4.411116012351124,50052,2,0
0.4834,528,11.76470588235294,53021,2,0
0.4582,1570,5.953991880920163,66419,3,1
0.4627,57388,6.000771261488376,71446,4,1
0.4514,3562,4.343789699990228,52429,2,0
0.4118,3432,5.515771737245088,73532,4,1
0.4255,1432,5.1054545454545455,68990,4,1
0.4625,3534,8.198091216959142,54272,2,0
0.4649,1929,9.605622803592347,56605,2,0
0.459,2164,5.183738682762294,46320,1,0
0.4449,2275,6.203276602513123,49967,1,0
0.5233,1014,12.94627961294628,29728,1,0
0.4469,1783,5.782336822876414,71293,4,1
0.4285,108,0.0,42708,1,0
0.4755,2931,3.305961394902421,56831,2,0
0.4246,3894,5.307595630176276,57806,3,1
0.4263,4511,3.470208991389382,77923,4,1
0.4482,1057,3.8540385403854036,49063,1,0
0.4495,400,4.551201011378002,69773,4,1
0.4944,667,11.955168119551681,34191,1,0
0.416,3899,6.295725837504813,64034,3,1
0.3664,329,9.29054054054054,54034,2,0
0.4948,914,9.82905982905983,63257,3,1
0.4978,1333,4.86322188449848,57023,2,0
0.4001,1396,5.967841682127396,62429,3,1
0.4453,1549,6.587227205783906,49187,1,0
0.468,2629,3.509725089644681,56443,2,0
0.4857,651,6.9995988768551936,44544,1,0
0.4403,2530,6.642741295420822,63318,3,1
0.4801,5403,6.038745709465355,49663,1,0
0.4913,1128,17.90744466800805,31875,1,0
0.4987,3054,9.803121493420381,46326,1,0
0.5231,1698,10.826382320061914,44700,1,0
0.4826,754,5.774348057477382,47484,1,0
0.3928,765,5.606219165794588,52684,2,0
0.4152,3359,10.262956953326334,57619,2,0
0.4576,2084,12.832633053221286,50675,2,0
0.4413,529,7.53262158956109,36210,1,0
0.5168,4326,8.202602130963218,50230,2,0
0.4163,1169,3.6175256826762667,61682,3,1
0.441,172,3.595317725752508,70793,4,1
0.4189,1045,3.094085455693538,61059,3,1
0.4305,435,1.2184873949579833,67456,4,1
0.433,266,2.2838807097017746,70303,4,1
0.4419,1192,3.030993618960802,60833,3,1
0.4115,429,5.310971348707198,62072,3,1
0.4953,352,3.037569944044764,53750,2,0
0.4338,173,0.625,57212,2,0
0.3507,403,7.949652202716131,87692,4,1
0.3744,515,11.39240506329114,43681,1,0
0.4465,710,12.988235294117647,58723,3,1
0.4865,746,9.136295556665003,58683,3,1
0.4676,18701,8.009373959589933,68291,4,1
0.4484,1657,9.458538432411965,61611,3,1
0.4197,6921,4.8087322998122755,83613,4,1
0.4388,13251,5.105726192313629,73190,4,1
0.4243,4617,5.521489531099409,79521,4,1
0.4692,27354,6.802592094292999,109677,4,1
0.4076,8588,7.200383038279274,100915,4,1
0.5478,34904,12.082709544455895,70937,4,1
0.4124,7344,8.099188297208098,94315,4,1
0.4766,15105,7.0433654544228315,73793,4,1
0.4793,17703,5.824543952966959,107465,4,1
0.415,3867,8.31659574468085,89818,4,1
0.4281,13000,7.8523657209321645,96430,4,1
0.4798,2230,14.144877839691382,35591,1,0
0.4801,7353,9.744044602128737,44988,1,0
0.4721,4676,11.542100283822137,47614,1,0
0.5407,321,5.963302752293578,48125,1,0
0.4402,2375,2.7079303675048356,42305,1,0
0.4804,1150,14.980663545695094,41486,1,0
0.4453,1231,8.248264597795018,54551,2,0
0.4684,2552,9.24175593362739,45088,1,0
0.4373,1229,5.2294958615500375,43757,1,0
0.5031,2288,14.669527896995707,42104,1,0
0.4983,14919,10.500572203619718,49437,1,0
0.4468,1433,9.031158714703018,47928,1,0
0.4496,1331,10.620915032679738,45995,1,0
0.4929,4593,12.518722257019144,48355,1,0
0.5179,5205,7.345840259637458,65949,3,1
0.4649,4160,11.488080119017381,52076,2,0
0.4961,2167,9.784122562674094,36467,1,0
0.5012,978,14.502849905003167,30603,1,0
0.4688,1628,12.012180463178138,38465,1,0
0.5431,1309,17.90655704832565,35860,1,0
0.467,1957,6.717529951719616,48925,1,0
0.4611,912,11.558058460713328,43442,1,0
0.4578,1728,8.118081180811808,44030,1,0
0.4477,971,7.968413496051687,59905,3,1
0.4512,3111,9.131035712693388,49571,1,0
0.4239,1245,8.846367165834721,47738,1,0
0.4488,5302,5.83404788602335,64385,3,1
0.4432,1274,5.630583835445668,48878,1,0
0.471,5547,9.74226291173251,47977,1,0
0.4266,2676,10.04950495049505,42234,1,0
0.4177,2005,4.532497149372862,43125,1,0
0.4305,1216,11.921223549130525,40897,1,0
0.4625,1710,4.1547732318426895,41654,1,0
0.4911,5618,5.441767758342212,50354,2,0
0.4387,2882,7.066622955596838,49121,1,0
0.4477,10013,3.442280069551193,67800,4,1
0.5425,1023,10.788582486695693,36163,1,0
0.4431,2105,6.826504525668486,50852,2,0
0.463,1336,5.748590140076406,42660,1,0
0.5081,822,16.38266068759342,36538,1,0
0.4712,1203,5.178316690442225,46132,1,0
0.4171,1506,7.321274763135229,43223,1,0
0.5215,1162,7.3818732133849,43330,1,0
0.4665,3660,10.926964846363683,41614,1,0
0.4267,651,6.693440428380187,44508,1,0
0.4697,3305,9.010123734533183,50072,2,0
0.4727,5494,8.462980318650422,53669,2,0
0.4317,716,8.901993821960124,51218,2,0
0.4469,2701,8.332446525486857,42509,1,0
0.4777,2506,7.91601866251944,39320,1,0
0.4931,6598,5.213932878105478,57945,3,1
0.4546,1763,9.98213488164359,44683,1,0
0.4762,4236,6.3415509097793805,53115,2,0
0.4184,4322,14.052831984769156,52178,2,0
0.363,249,4.092339979013642,66738,4,1
0.4522,128689,9.619884818185962,61325,3,1
0.3936,2841,11.819575213488067,57414,2,0
0.449,4491,5.039119164823667,73159,4,1
0.4711,16870,4.6031845667775615,74238,4,1
0.4173,9965,4.941094316671547,99847,4,1
0.4159,4885,4.455949378291075,69256,4,1
0.4262,11492,5.157681676714476,87868,4,1
0.4296,7360,6.6633422676556755,57611,2,0
0.4549,19504,5.076100370218017,64692,3,1
0.4948,14042,8.604970332086753,95533,4,1
0.4491,5581,9.867543910497941,58151,3,1
0.4577,8776,5.357917928037317,123137,4,1
0.4409,57899,7.623086279627775,78935,4,1
0.4556,26534,11.828023806564756,67475,4,1
0.4308,15553,7.046153562387314,95823,4,1
0.4381,3375,9.360019921558862,77756,4,1
0.4646,58827,9.232105776157987,75594,4,1
0.466,20078,8.817704649517925,79705,4,1
0.4951,14217,8.481211207302788,83259,4,1
0.5002,24394,8.12148469479974,63827,3,1
0.4446,2940,5.296195147060926,132066,4,1
0.4561,11347,5.573151463319176,123650,4,1
0.4196,636,11.380020597322348,41176,1,0
0.5121,6800,15.722878309983129,35906,1,0
0.4231,5659,8.48911098772287,68713,4,1
0.4959,2737,9.309462915601022,49832,1,0
0.4536,2388,8.944255242875068,48551,1,0
0.4245,2487,5.51969012265978,68384,4,1
0.4621,1407,2.9259896729776247,32551,1,0
0.4621,8571,9.933870299295458,57730,3,1
0.4801,1078,13.789141051422005,41899,1,0
0.4768,1066,9.98185117967332,51509,2,0
0.5119,1679,21.14480597290073,33070,1,0
0.4802,1451,6.531599637133353,42284,1,0
0.4914,3743,7.450132179764479,46304,1,0
0.5277,1256,8.487021857923498,41751,1,0
0.4471,2496,9.42135081800242,48556,1,0
0.444,1752,7.035457024966781,48059,1,0
0.5535,2104,18.890625,25247,1,0
0.4804,1677,10.612648221343873,39976,1,0
0.4875,3657,5.477341044861307,81038,4,1
0.4497,1115,9.659751037344398,41013,1,0
0.5114,2187,8.794380833253152,40787,1,0
0.4179,2544,10.01584427342689,42841,1,0
0.4954,1720,9.819830569144493,47348,1,0
0.4338,968,10.384263494967978,53048,2,0
0.4221,1842,7.474025974025975,46472,1,0
0.4829,546,26.094109904573877,32969,1,0
0.4365,4077,11.319288551200138,53561,2,0
0.492,1162,9.88952623751859,42666,1,0
0.4672,1583,8.317943414345867,46334,1,0
0.4119,3842,5.025994193504828,69014,4,1
0.5224,3470,19.715008905971686,35599,1,0
0.4883,1175,10.058172264965284,46744,1,0
0.4529,1095,10.363959165557034,40774,1,0
0.4996,1109,10.851237421811259,36918,1,0
0.4099,1266,3.986455287055564,68849,4,1
0.4101,1397,5.436442084301361,100184,4,1
0.4612,7247,5.4657523692118035,58158,3,1
0.4901,344,3.133903133903134,59643,3,1
0.4796,4308,4.1848923283983845,58283,3,1
0.4524,4850,9.319079711828957,55631,2,0
0.5168,6174,7.549644061446234,56061,2,0
0.4967,347,7.032457496136011,52800,2,0
0.4832,1097,4.257983719474014,60217,3,1
0.4162,3241,9.167490607079296,57034,2,0
0.4131,326,4.534005037783375,69241,4,1
0.3943,1190,3.9488017429193905,53819,2,0
0.4819,5843,4.594990531318112,48529,1,0
0.5334,2378,14.095238095238095,40855,1,0
0.4338,443,4.929577464788732,57976,3,1
0.4997,3420,14.221629485935985,29341,1,0
0.4761,301,4.484933426769446,66389,3,1
0.458,5113,4.139740226502015,53607,2,0
0.517,705,9.055425448868073,33631,1,0
0.501,1668,6.527632950990616,59273,3,1
0.5274,1228,6.925093116291903,42892,1,0
0.4145,1422,8.189081225033288,60830,3,1
0.4355,5349,5.215437073775574,55101,2,0
0.4439,2212,6.067472306143,73379,4,1
0.442,3511,4.545358022594071,89039,4,1
0.4433,2893,3.9427549194991056,67566,4,1
0.424,3494,5.0442444834409885,72249,4,1
0.4207,3979,6.277998208114681,60141,3,1
0.4397,10946,6.045682262036172,64131,3,1
0.4557,5523,5.408282763760247,63017,3,1
0.419,2542,4.961464354527938,73264,4,1
0.4056,2373,7.121160985487681,48316,1,0
0.4346,5561,4.603880112919695,74036,4,1
0.3807,770,4.000698812019567,60725,3,1
0.3569,1359,7.048277277859513,69832,4,1
0.4289,12137,6.271804136556193,59962,3,1
0.4123,3275,6.491545893719806,62692,3,1
0.481,12641,3.177810433504776,103350,4,1
0.4231,1243,7.320842186594553,52750,2,0
0.4002,390,3.7854889589905363,42750,1,0
0.4055,2269,5.555555555555555,59018,3,1
0.4119,3017,3.6528685548293387,78812,4,1
0.3999,681,3.7011173184357546,57643,2,0
0.3815,1442,6.014712245781047,62402,3,1
0.439,4901,8.077943463544049,54218,2,0
0.3925,2432,8.082131935342945,56560,2,0
0.41,1404,5.340290884867326,56191,2,0
0.3986,7857,5.268842609781618,68727,4,1
0.4697,1878,8.17500435767823,50676,2,0
0.437,20895,5.064211375178509,75066,4,1
0.3617,953,4.934210526315789,90357,4,1
0.4172,640,1.89873417721519,53750,2,0
0.4124,1861,7.565252854812399,60368,3,1
0.378,215,3.684210526315789,85742,4,1
0.4357,3099,4.51391274476125,60639,3,1
0.3672,418,4.2241190632523535,59082,3,1
0.441,3483,4.919583727530748,94582,4,1
0.4389,2472,6.634146341463415,52212,2,0
0.4625,2416,7.343412526997841,49164,1,0
0.5127,2154,3.8749502190362404,72855,4,1
0.4526,772,5.669199298655757,49321,1,0
0.4324,313,5.860349127182045,50984,2,0
0.4435,3998,9.168715868808482,57633,2,0
0.4162,27,0.0,79583,4,1
0.4246,2174,7.8559528386518,56502,2,0
0.4518,3528,5.855957938630286,55738,2,0
0.4438,3294,10.228122662677636,41771,1,0
0.4292,3345,4.112293014584933,67840,4,1
0.4585,618,6.282919488337095,51905,2,0
0.442,6293,4.477737706023122,81450,4,1
0.4653,3319,4.9023090586145655,45802,1,0
0.45,3069,10.35991783513441,50364,2,0
0.4023,1277,4.306990473634778,66816,4,1
0.4511,346,6.915887850467289,76250,4,1
0.4336,3827,8.586255259467041,67559,4,1
0.4744,1956,6.065048098946404,47234,1,0
0.4428,112,3.298279158699809,75175,4,1
0.4389,8524,5.517349662427383,64536,3,1
0.4081,2755,4.3134300244867205,67105,4,1
0.4688,10043,4.541634450532827,71608,4,1
0.4165,7348,4.8816612991432216,70500,4,1
0.3923,3221,5.916528337680816,67754,4,1
0.4257,2323,5.475275897811109,72156,4,1
0.3869,3875,3.733686928606323,80054,4,1
0.3664,986,4.445996275605214,62620,3,1
0.414,2150,6.125166444740346,55486,2,0
0.405,1202,8.14716075713143,81119,4,1
0.4623,455,14.614443084455326,55273,2,0
0.519,282,3.9265898420828,67457,4,1
0.4521,3981,9.42907334211682,43980,1,0
0.376,629,3.940298507462687,71410,4,1
0.4391,3677,8.1203007518797,67543,4,1
0.4535,1994,6.591394568202624,55543,2,0
0.4266,4596,5.164728440869587,63030,3,1
0.3665,795,8.234270803131343,64059,3,1
0.4364,692,4.801190154179064,91969,4,1
0.4432,6627,6.12748765524465,51632,2,0
0.4378,3474,4.887197308180263,64437,3,1
0.496,721,5.131991877422927,96111,4,1
0.4678,965,5.308192045634606,51882,2,0
0.4269,2294,4.7667766317284,75120,4,1
0.4434,1998,6.7902107794596125,52653,2,0
0.4949,2267,7.03921568627451,52706,2,0
0.4589,1988,4.8046363806318935,61820,3,1
0.4851,100,13.5678391959799,43500,1,0
0.4178,600,8.363721915068815,62708,3,1
0.3953,703,6.503772906934962,60483,3,1
0.4153,630,6.5862875652330395,61149,3,1
0.411,741,2.0429435063581405,63837,3,1
0.419,496,3.3491311216429698,67519,4,1
0.4613,1142,6.555206091706671,54952,2,0
0.424,647,4.884782839545503,60156,3,1
0.3964,500,1.8124150430448571,69807,4,1
0.4019,1503,4.929615739985869,68295,4,1
0.447,785,4.316353887399464,59037,3,1
0.3927,617,2.484173411331036,71560,4,1
0.4239,1632,4.300647088103534,65440,3,1
0.432,2857,4.88619243454538,66610,4,1
0.3904,1436,5.8735158710928035,63425,3,1
0.4315,1397,3.967576791808874,61412,3,1
0.4066,844,4.285714285714286,70191,4,1
0.4174,793,3.217858742720621,80865,4,1
0.4423,766,4.49817761578807,60144,3,1
0.4172,541,3.658026755852843,61903,3,1
0.4649,646,5.293775450843514,63806,3,1
0.4517,1257,3.2994923857868024,64295,3,1
0.411,604,1.781305114638448,66044,3,1
0.4028,419,4.761904761904762,70280,4,1
0.3989,971,3.863331844573471,70915,4,1
0.4527,975,6.241935483870967,59198,3,1
0.4216,484,3.2706222865412444,54002,2,0
0.4957,572,5.726720879624327,57132,2,0
0.4404,1207,4.347407906126767,58953,3,1
0.4033,685,2.8348784092435846,65775,3,1
0.391,643,3.8532351394003155,83474,4,1
0.4543,651,4.068857589984351,58415,3,1
0.4065,341,2.7490393142181495,63716,3,1
0.4434,1930,6.593101918598203,57128,2,0
0.4661,1624,5.201255539143279,78828,4,1
0.4472,4298,6.269341290893014,65578,3,1
0.4321,383,3.765690376569038,72426,4,1
0.4366,661,4.4520204552291185,69205,4,1
0.3938,595,3.616236162361624,65531,3,1
0.4278,596,8.436293436293436,54636,2,0
0.4037,1033,3.8697318007662838,64207,3,1
0.4459,802,6.303994525703533,56902,2,0
0.4697,750,3.803382861414821,72052,4,1
0.4341,1910,4.5625,63490,3,1
0.4465,680,5.789339454220862,50083,2,0
0.4661,658,6.585507246376812,57193,2,0
0.4337,1605,4.700561874743045,62372,3,1
0.4294,6732,4.232887490165224,79689,4,1
0.4425,1652,2.165059936037549,99151,4,1
0.4665,581,2.6929260450160775,67250,4,1
0.3636,285,1.064773735581189,56010,2,0
0.4006,305,2.39741816505302,61250,3,1
0.4421,2817,7.40120993692882,51194,2,0
0.453,702,5.289079229122056,62113,3,1
0.3948,272,2.401921537229784,60956,3,1
0.3953,499,3.674745895230649,58750,3,1
0.414,700,3.3934252386002126,64338,3,1
0.3955,2331,9.217053706233374,49614,1,0
0.4162,880,7.1712694624389135,53999,2,0
0.5885,1395,11.091549295774648,41188,1,0
0.4374,1177,7.361820715281003,51883,2,0
0.4138,1455,6.793862305673329,42121,1,0
0.4066,869,6.769973326559126,50391,2,0
0.4401,809,6.812447434819176,48690,1,0
0.4794,1269,10.971579643093191,47135,1,0
0.438,1366,8.157524613220815,44458,1,0
0.4247,2107,8.663019972013739,40313,1,0
0.4702,1373,7.22864768683274,50439,2,0
0.4366,1427,5.117866004962779,44226,1,0
0.4288,1258,8.835027365129006,47682,1,0
0.387,2560,5.611874400906265,64178,3,1
0.4429,2394,8.622725036891293,50961,2,0
0.4488,1590,10.997067448680351,40997,1,0
0.4686,4030,6.270320483046911,53893,2,0
0.4589,5870,15.736974039153779,49325,1,0
0.4562,3079,9.815024537561344,59843,3,1
0.424,2384,12.651021151236305,53604,2,0
0.4679,19263,7.677479993840174,98983,4,1
0.4321,3225,9.433206489084718,64273,3,1
0.4504,10058,13.760209691751502,57662,2,0
0.4593,18015,6.976079181949199,80657,4,1
0.4402,3652,12.635242490731633,48136,1,0
0.3729,9050,8.005296737691104,73321,4,1
0.406,749,10.757839721254356,79497,4,1
0.4598,34668,10.239991368112646,67305,4,1
0.4578,21354,9.584657336668695,89457,4,1
0.4586,14253,6.8523455669635265,64966,3,1
0.4724,1074,3.9215686274509802,74814,4,1
0.4315,8568,3.564597461311076,65281,3,1
0.4372,5041,7.225754364718942,56043,2,0
0.4484,12515,7.310307802433787,58638,3,1
0.4283,7724,10.035116153430577,49077,1,0
0.4338,4387,5.812626218280798,61646,3,1
0.4454,9575,6.224371136544464,51366,2,0
0.454,9010,8.642761157083246,48294,1,0
0.4638,22479,4.58386935941549,80740,4,1
0.413,7108,5.615782791288212,61626,3,1
0.4193,2812,5.071664829106946,69509,4,1
0.4322,24710,5.110302853069655,72459,4,1
0.4335,10642,6.968869112859691,62495,3,1
0.4346,10135,6.906400103855641,55435,2,0
0.4305,9101,9.198401696159179,52738,2,0
0.4702,16721,6.4340509774808226,64347,3,1
0.4552,34812,7.7198304359662435,68324,4,1
0.5156,54507,11.412947155061017,53168,2,0
0.4695,2916,8.392461197339246,46830,1,0
0.5073,3629,5.989527676854029,75315,4,1
0.4065,5780,5.959680621112533,95437,4,1
0.3966,5131,4.551429131452422,131695,4,1
0.3951,23997,7.970697894033584,86478,4,1
0.4454,24205,5.9588338126656515,85115,4,1
0.4002,4650,5.263041686292982,100640,4,1
0.4423,7436,5.573173200188921,56782,2,0
0.4547,2984,5.601659751037345,71220,4,1
0.4035,2674,4.485596263980414,103233,4,1
0.4091,2969,4.332548315950806,103093,4,1
0.3891,3909,4.980941210966134,101953,4,1
0.4354,5105,7.458015056669333,68464,4,1
0.4755,1389,8.878618341036244,53652,2,0
0.4501,1954,8.760183015288472,57114,2,0
0.5089,2678,9.605804635044402,42758,1,0
0.4958,1224,11.889321227842627,30515,1,0
0.5036,1380,9.164901326792286,43941,1,0
0.4678,1509,9.0509994395666,41795,1,0
0.44,314,23.158425832492433,36074,1,0
0.4495,974,13.270973399590764,48420,1,0
0.4246,4841,8.807562710595283,55753,2,0
0.4663,1305,7.24392188122758,43834,1,0
0.6066,77,10.723192019950124,26667,1,0
0.4568,10771,8.704821131703714,60228,3,1
0.5388,2494,13.108995100305076,29728,1,0
0.4857,826,10.902496266268402,35274,1,0
0.4934,1088,20.924092409240924,30191,1,0
0.4467,13078,9.639730530152635,50834,2,0
0.4828,5254,8.972142715447614,46548,1,0
0.464,2340,8.04203302594896,44918,1,0
0.4742,2533,10.658361449952418,42089,1,0
0.5164,1135,11.445413238364239,40996,1,0
0.516,1862,11.398402599160688,42530,1,0
0.4765,2451,8.468175158717239,66557,4,1
0.4592,3647,6.968443853689756,55101,2,0
0.455,1222,13.527150408457473,40366,1,0
0.5312,1357,3.8902966164853185,47590,1,0
0.4734,3392,7.197980182926829,51597,2,0
0.4436,1290,10.59116913598357,47075,1,0
0.4797,1073,8.349282296650717,39213,1,0
0.5399,4263,10.96004927842309,55993,2,0
0.4801,857,10.019175455417066,49803,1,0
0.443,2350,7.7357910906297995,45394,1,0
0.4906,1413,13.756075505821183,41850,1,0
0.4373,1561,13.143416065533684,39561,1,0
0.5266,770,25.07836990595611,30013,1,0
0.4448,11678,6.171589310829817,68993,4,1
0.4095,4786,6.395917887950723,67124,4,1
0.4463,2440,4.911793447513244,63729,3,1
0.4149,12701,7.443422913719944,62798,3,1
0.4157,4272,6.216284558327715,56285,2,0
0.4076,23548,10.2898483405718,69092,4,1
0.4051,5416,7.290206288804326,56233,2,0
0.4503,10152,6.172303041753259,73618,4,1
0.5116,88531,12.524008858233534,48055,1,0
0.4138,12610,6.240873568140456,70732,4,1
0.4574,4391,7.732957126802324,58793,3,1
0.4256,6271,5.070728209898074,80175,4,1
0.4856,59075,6.406960858033779,75498,4,1
0.4421,17528,5.292646761105913,69083,4,1
0.3857,6657,4.498594189315839,44332,1,0
0.4418,5105,5.815087168470627,59092,3,1
0.4589,4421,6.526561866367691,58227,3,1
0.4291,5624,5.406076075011521,61879,3,1
0.4446,8001,8.305494575419173,57612,2,0
0.4574,8999,5.3307539362673975,108663,4,1
0.4375,12402,8.208129271464541,69115,4,1
0.4074,2842,5.211280890398038,50373,2,0
0.3968,689,4.567022538552788,51893,2,0
0.4308,2955,4.328753217561541,58920,3,1
0.4546,9659,6.343383884769606,80400,4,1
0.3748,1122,6.479939439818319,93499,4,1
0.4541,2493,5.39010067114094,65750,3,1
0.4611,2436,12.261732248355813,45018,1,0
0.4209,1877,1.9951923076923075,76833,4,1
0.4557,2762,5.2927198098941455,60025,3,1
0.3894,1046,9.404486658751484,74931,4,1
0.4473,810,6.307922272047832,47377,1,0
0.4543,2770,7.770938667839085,47360,1,0
0.3836,3158,5.598441241652165,89152,4,1
0.4293,1113,4.493087557603687,62479,3,1
0.4373,6488,6.360869887923997,60035,3,1
0.3827,642,5.9952746603662135,54596,2,0
0.5053,3508,4.640124391341708,71515,4,1
0.3842,360,4.87896769332203,90110,4,1
0.4509,580,8.547008547008547,55258,2,0
0.5195,1462,7.180254300673148,42115,1,0
